,date,review,rating,isEdited,userName,title,developerResponse
497,2021-12-20 03:43:45,"I don’t want to level up my birds. I don’t want the elevator with cards and all the confusing, stupid stuff. I want one level after another and to simply play the game. These games think they’re improving by adding all this “content” but they’re not. I just downloaded/re-downloaded several angry birds game versions, and after a few minutes of playing, deleted them all again. My old favorites were Rio and Star Wars 1 & 2 because they were simple and fun. I loved the anti gravity levels in the Star Wars; those were really unique. Well, after some googling, I’ve found all those have been removed, so I guess I’m done with Angry Birds and playing those games was just a fun memory.",1,False,Sociallyskilled,I don’t want all the ☆*:.｡.:*☆fancy☆*:.｡.:*☆ stuff,
498,2021-06-15 01:31:02,"Version 2.54 now has the iOS minimum to 13.0. Please bump the iOS minimum back down to 10.0 (and fix the startup troubles from version 2.51 to 2.53.1) so that it can be playable on iPod Touch 6th Generations & other iOS 10 devices again.

While you try to fix Angry Birds 2, for new Extra Birds, it would be very  nice if you add the Stella Characters:
- Pink Flash Stella
- Gale
- Willow
- Dahlia
- Poppy
- Luca

In the meantime, please bring back the following Classic Angry Birds games to the App Store...

- Angry Birds Classic (10th Anniversary / Birthday had come; Add Restore Purchases button)
- Angry Birds Seasons (Update Winter Wonderham with Original Purple Background & Theme Song from Seasons version 3.1.0)
- Angry Birds Space
- Angry Birds Go! (My favorite; & update game to Turbo Edition build)
- Angry Birds Epic (Arena Mode gets stuck due to no more Class Upgrades, by the way)

Please return the above classic Angry Birds apps back to the App Store soon.

Classic Apps that HAVE returned:
- Bad Piggies

Apps discontinued (but I hope they could return if you, Rovio, compromise with Walt Disney Company): <X'(

- Angry Birds Rio
- Angry Birds Star Wars
- Angry Birds Star Wars II",1,False,Racing lover,Please make game compatible again.,
499,2019-04-07 13:22:25,"I love this game. Some of my friends call it a pay-to-play, but I don’t have a problem with it since it’s not impossible to play without paying. I do have a problem with the amount of time it takes for an extra bird to sleep (I could understand 8 hours but 12 is ridiculous). And when you level up the hatchling, it would be helpful if it said how many more apples were required. Finally, there’s a glitch with Bubbles: when going through a portal after he inflates, he shrinks back down or disappears. Great game overall. Good job!",4,False,LyleAE,"Great game, but some minor annoyances",
500,2020-08-09 06:16:15,I love this game it reminds me a lot of my childhood but that’s not it it’s just a good game the new systems introduced and the fun little hats and leveling up with cards makes it more fun and personally attuned to you my only problem is it lacks the simplicity of the original also why did you guys remove the original of the AppStore? Wanted to boost this certain game’s sales because now you guys got a big movie and are big shots. Just please bring back the original for all your original fans.,5,False,siftjake,Nostalgia,
501,2019-02-14 17:49:47,"Two major issues with what could be an amazing game.
1. So. Much. Advertising. I get that ads support the company, but you have to wade through a million to get anywhere in the game. My biggest issue is ad content. A few weeks ago they added a new first person shooter ad to the cycle. My daughters, ages 5&8, play this on the weekends and I absolutely hate not being able to block content like that. Bursting cartoon pigs is a lot different than realistically blowing away as many “bad guys” as you can. Poor choice.
2. It’s been covered in other reviews: toooooo much money to play successfully. Gems, pearls, junk costs $10-$100? No thanks.",3,False,Bananapants8,Awesome game but money pit,
502,2018-11-10 15:16:49,"This game is lots of fun, challenging, intriguing, and very pretty. BUT it is fairly unsubtle in its demand for IAPs: the physics are generally great, but inconsistent— that is, structures that normally would collapse under x impact will sometimes show unusual strength when they’re the last move with your last bird, and behold: you can buy another bird with just slightly more gems than you have. I know that IAP algorithms are part and parcel of most games’ design, and understandably given the business model, but AB2 isn’t even a little subtle about it. Great game, and worth it if you have the willpower not to give in all the time.",4,False,ematb,"Love it, but",
503,2017-08-12 19:25:28,"Quite odd that updates designed to enhance the user experience wipe out aspects of the game necessary to play.  The friends list disappeared for quite a while...finally made it back again...but has disappeared yet again making it impossible to complete the daily quest because you have to send a gift.  Another problem that I've noticed is the failure of the game to recognize progress...I've been playing daily, but the game has had me stuck at 66 days forever.  My birds are at level 40+, and yet the feat doesn't recognize that, it's still waiting for me to get them all to level 23.  I'm not sure I want to continue playing after the daily bonus runs out...wish I hadn't purchased another pack.",1,False,VLBtwo,"Preoblems, problems problems...",
504,2023-01-22 22:44:49,"If you haven't figured it out by now, I will fill you in... You have NO control!  The game is rigged by design, to give Rovio complete say on how well or poorly you do.  Awards given by picking cards...that Rovio has complete control over; a tower that again utilizes cards to advance floors... Again, Rovio in control.  The arena... Complete joke... You're playing a bot where You fling your bird first so that the computer knows your score and will always catch up to you and usually win... All in an effort to get you to spend, spend, spend!  And trust me, if you don't spend money, you will notice it in game play!!  You will never advance without spending money.  This is, by far, the biggest money heist game of all time.  GREED!",1,False,Bkmccam,RIGGED,
505,2022-11-29 11:53:55,"I’m a 78 year old senior and have been playing the different versions since 2009 when it first started. I play because I’m disabled and stuck in my home. The game helps me to relax and not think about how our world has crumbled.
I played the free version cause I don’t have a lot of free money to throw away. Now it seems the game I have enjoyed for years is being taken from me too. I noticed my apple count going down every day. I started writing down the number of apples I had when I stopped playing. Surprise, surprise now if I want to continue to play I have to BUY apples instead of winning them.
Well, when the apples reach “0” it’s with a heavy heart I’m not going to be playing this game anymore!!!",1,False,disappointed kat senior gal,Angry,
506,2022-10-22 22:01:18,"The game is a solid sequel and I’m happy to see little red have a power like the others! Alot of issues with arena though. Game freezes and doesn’t put out win streak rewards. I have rainbow feathers just sitting there unclaimed even though I have like a 7 win streak. On attempt to contact support in game, the game freezes and doesn’t allow anything to be selected which tells me they don’t want to help you. I hope this is an issue that everyone has and not just me because this the only issue I have with the game. I’m happy it isn’t pay to win.",3,False,Jonny928,Great game with small freezing issues,
507,2019-11-03 16:08:27,I hate the boss pigs and you made level 90 so hard and it is taking forever to finish it I already lost 6 hearts 5 when I had it full and 1 when I got one back. It was easy on level(s) 1 to 85 but now it is TOO hard to reach level 91. Right now I’m in Chirp Valley and I’m so close from going to Shangham and my extra bird is that little orange guy that could blow up and my other extra “bird” is Leonard which is not really a bird he is a pig. So make level 90 easier and by the way I’m the one that rated you 3 stars. ( No Offense ).,5,False,Elmosunset,It’s good but...,
508,2019-01-05 19:57:01,"The game is a lot of fun. But beware the micro transactions. You can get through a large amount of the game without spending money but, in the end, it’s definitely pay to win. Not only will you absolutely have to spend money to progress, they will advertise you to death. I understand money makes the world go around, but this company has gotten way too greedy. My advice is to not spend a dime and close the app every time you see an advertisement loading. As a consumer, stop rewarding this kind of stuff!",5,False,J3r3m!ah,Capitalism I suppose...,
509,2019-08-24 21:50:58,"They constantly “tweak” the physics of the game and other aspects such as probability of drawing spell cards. Lately they’ve made a bunch of pieces stick together and allowed for extra flex in those joints so that buildings often don’t collapse fully, which easily can leave one little pig alive buried in a heap of rubble—increasing variance/reducing the reliability of your expectations. The pigs atm can fall through the air and land without even popping. Stuff rolls over them and instead of popping they get a bandaid on their head. Stop screwing with the game physics. You make it worse half of the time. This game has been around for like a decade... stop screwing with it constantly and just leave it alone already.",2,False,Eeeegs,Stop screwing with the physics,
510,2019-05-04 04:08:40,"Don’t get suckered into paying for in-app purchases. Spent almost $5 bucks worth of gems (180) to win the King Pig Challenge...went to claim my win and it didn’t register in the Daily Quest. Had to play it again, but this time it cost me 360 gems (almost $10 bucks worth) to finish all three levels of the King Pig Challenge. This time I got the credit for the Daily Quest, but STILL didn’t get my rewards. I used the gems to get the rewards...rewards I EARNED but Rovio declined to give me - 800 feathers, 2 rare chests, & a whole of pearls and spells. This happens way too much to be a “glitch”. It’s probably their business plan. I definitely will NOT be buying any more in-app purchases from Rovio ever again.",2,False,Wildchatt,Rovio steals your in-app purchases,
511,2019-04-14 15:28:38,"It’s a decent game and the usual pay to win.   The story is beatable once you have leveled up enough.   The tower of fortune is terrible and seldom gives any “fortune”.   Clan battles are fun if you belong to a decent clan, which I now do.   The player versus player is filled with cheaters.   How else can they have three of the same bird shown on their next three to throw?  How else could they go from 10 million to 40 million on one level?    Other then that it’s ok to waste some time on but I won’t spend money on.   Although I just took a screen shot on pvp.   Was impossible to every get that pig.   Don’t believe me?   Allow me to post the pic then you can see",3,False,Jak56223,It’s ok,
512,2019-01-25 21:54:19,"I want to play the game, but you wind up spending more time on other screens.

You play a level, then you get a ratings screen. Then there’s a screen with cards. Then there’s one with, I don’t know, upgrades or something. Then you’re back to a map screen where you move have to select the next level. Then there’s a tutorial. Then you finally get to *play*. You fire a few birds, clear the level, and then it’s back to multiple screens. 

Just too many nonsense things that take away from the fun of the game. Put more than two challenges before making me stop playing.",3,False,sammadog,Far too much nonsense between levels,
513,2018-10-01 16:04:01,Basically I was a huge fan and it was a five star game for me. I would play everyday and enjoyed the game so much but I haven’t been able to play in so long because it stopped letting me use the game. Every time I load the app it says connection error and tells me to check my internet connection which I have done a million times and it still doesn’t let me play. I’ve done everything under the sun to get back to playing but I can’t. So angry birds dudes fix it! Please!!!!,5,False,The Lord JB,Loved the game until it stopped letting me play,
514,2017-10-13 13:48:11,"The game itself is fun, great graphics, entertaining but is totally entertaining and forces you to purchase in-app purchases to be competitive and advance. The arena battles are ridiculous. At first you are evenly matched then all of a sudden you are pair against someone with 40-50 greater power. It is extremely frustrating. Some off the feats are never achievable either. I think the price point of the in-app purchases are too high. Anything good worth buying is easily over $10 and you don't really get that much for the money.",5,False,NatBrat46,Fun but totally rigged,
515,2018-05-28 21:38:08,"Now instead of round 7 I have lost 2 times on round 10 because screen locks up and you can’t watch video for extra bird or spend gems. I thought this was going to be fixed a while ago? See comment below!!!
Game used to be awesome. Now frequently when I get to round 7 in Arena challenge the screen will not accept input to continue via free bird or paying 60 gems (2 times in last week). Pigs have even survived direct hits and falls from heights which causes use of additional bird to be used for 2 little pig. Pigs are now surviving underwater. What happened?",4,False,uncgrad2005,What had happened?,
516,2018-01-22 05:44:05,"Great game.  Offered just enough minutes of pure entertainment to hook my 4-year old before devastating him when he ran out of lives and would have to wait 25 minutes to play again unless I paid ransom-style to soothe the grief.  I suppose this could serve as a parental time control on video game playing, but I’ll probably just delete it.  No point creating a crisis over and over again.  Through tears, he says “but I love this game!”  My response, “Why, if it won’t let you play it?  That’s not very nice is it?”  When he got over it, he thought about it for a minute and agreed with me.  Respect the cleverness of the profiteers developing these games, but hold limits folks.",2,False,Thumbsdown122445,Pay-to-play brought my 4-year old to tears.,
517,2021-12-16 04:22:20,"Fun game, but rigged.  In the arena you have birds that can be lesser (far lesser) in score than you but all of a sudden have 10 cards. Sometimes the birds show in proper order but switch during launch. The tower is terribly rigged, even won the prize but it took away after winning. One day in arena I was on 4 professing to 5 and it started back at 1 on progress.  It used to be a fun game but now it’s become more irritating than fun.  If you have over $500 laying around you can upgrade and win.  However the developers pockets keep getting deeper and deeper so who knows. Cancelling the game. Not worth the trouble anymore.",3,False,mc12217,Rigged,
518,2021-09-03 00:40:49,"Whenever I play the Tower of Fortune I always get annoyed because early on I almost always hit the pig, I get that the pig card is to be a risk, you either make it to the end, have to give up your prizes, or can watch a video to continue/stop playing and accept your prizes. 

 But I hate how you can be able to hit the pig after you just started playing and you don’t have enough gems to try again or the chance of a video not appearing so you need to give up.

I feel like what could make this Tower of Unfortune actually become the Tower of Fortune is by having the pig appear around floor 10 because it would seem more practical. Floor 10 is where things would start to get a bit challenging, not too hard but not too easy so it would make sense to start off the pig card there and continue on.

Also I feel like if you get the pig card there should be more of a chance of a video to play because as of lately whenever I get the pig card.

Anyways I feel like this could make the Tower of Fortune better in my own opinion.",1,False,Shauni Funtimes,Tower of Unfortune,
519,2021-06-20 14:50:20,"Despite the claims, this app no longer works on anything below the highest iOS. It says to download a compatible version. Yeah. It doesn’t work either. Rovio claims that we are too stupid to download and install. NO. It doesn’t work and stop saying it does. I guess we are no longer worth it to Rovio. I lost everything from YEARS of play. No warning. No admission that they screwed up. People all over the world are angry and justly so. Now Rovio is blaming Apple claiming that a recent Apple update caused all the problems. The problem did not begin when I updated Apple iOS. It began with a Rovio update. I hope those still playing like watching ads. Rovio will have to make up for the loss of revenue somewhere.",1,False,Classicrun,No it doesn’t work,
520,2021-06-10 07:10:48,"Well apparently the option to watch a video/advertisement when wanting to continue is now inconsistent and and not a variable that can be factored in when attempting to gain the “tower” rewards. I’ve always had the opportunity to “watch a video” after spending all my gems / but today,,...I wasn’t given the opportunity to watch an ad and lost my beloved pride rainbow hat: grrrrrrrrr. Real crap of a deal- I’m definitely an angry bird who’s likely leaving the nest to flock elsewhere- friggin malarkeyers!",5,False,Brieeannzers,Tower of Rip off malarkey-,
521,2020-04-14 22:55:15,"I haven’t played in a while, and looking to continue during this quarantine. 

Sadly the app will not load anymore!

It’ll remain on the whatever image when you open it. No loading bar! No music! Nothing! I’ve tried deleting the app and re-download it! Nope! I’ve checked the settings and all is good! I’ve tried going on data thenWiFi! Nothing! I ran the update and still won’t load! I’ve turned off the phone, and nothing! Soft reset and nothing! What the hell!",5,False,ngmilliner,APP NO LONGER LOADS,
522,2021-06-04 23:41:11,"I don’t hate the game. It’s just it has too many problems. The heart system is kinda annoying to handle and it defeats the whole purpose of retrying levels over and over til you beat it. The levels get more difficult along the way and having the heart system ruins the game almost. I like boss levels that’s what makes the game good but I wish they kept the same concept in other angry birds like seasons, rio, space or even Star Wars. This game won’t be the same and I wish this game was put more into thought as pls angry birds fans would remember the very first game",3,False,TGP_BOI,It’s not the same and it’s too complicated,
523,2021-01-23 17:24:47,"The game itself is not too bad. I like the graphics and the overall gameplay. However, I do not like the life system. I’ve spent so much time on this game and it’s more stressful than fun in my opinion. I’ve been stuck on a level for almost a day now, and every time my lives are fully depleted I have to wait an hour or two. I get that it might be there just to make sure people take a break after playing, but couldn’t you have put that in some other way? For now, I’ll be quitting the game since it’s not the fun game I thought it would’ve been.",3,False,TeaDidIt,"Fun game, very time consuming.",
524,2020-12-16 17:43:46,"ROVIO, single handily destroyed what was such a fun game to play. Now it like any other pay2win cash grabbing game out there. They’ve taken out the core reasons why the game was even fun, to add more difficulty and FORCE you to spend money to get ahead. The arena is GARBAGE! Instead of us going against real players, you use cpu bots to beat people forcing them to lose points. I really had to go on Facebook just to see if it was the only one who felt this way, thousands of people feel the same way...you’ve turned one of the only games I would even spend my money on in to SCAM. 

Highly do not recommend anyone to spend money on this game, the bleeding of your pockets will never stop. You’ve lost a loyal player and I hope thousands follow behind me!.",1,False,Spawnreav ,The new update is about greed,
525,2019-09-23 22:21:24,I would rate this game 5 stars because it’s got so many levels and I can play all day but are you kidding me?! I keep playing all fricking day and I get thousands of feathers for red and he gets all the way up to diamond for him to just go to elder bronze. All my friends are gonna think I’m a noob because he looks like a bronze again you morons. Plus it’s gonna take me like 2 days to get the feathers for him to get up just to silver I mean what the frick is the point you suckers just want people to play all day,5,False,headpopper03,Concerns of diamond under elder bronze,
526,2020-01-11 04:52:50,"I actually enjoy the game but gave 1 star due to allowing ads that force you to watch a demo of the game before allowing you to close it. No big deal, close it and you’re back to playing right? Nope, after that there’s a second part to the ad that lets you “test out” the game with a timer you have to sit through before you close it out. So, a two part ad that you have to wait twice for. Not the end of the world. But wait, there’s more! When the timer gets down to two seconds, it automatically opens the App Store without any consent or option not to. Extremely frustrating and any app advertising this way is the last one I would ever download. So one star for allowing this kind of ad on the game. Unacceptable.",1,False,Nwils502,Ads,
527,2019-12-30 05:09:55,"Reduced to 1 star because the recent updates are a mess. Ridiculous bugs. Clan battle opponent is now switched over and over in battle. How did they break that! Most of their best developers must have left...

The graphics and dynamics in this game are really well done but that’s we’re the fun ends. After a while you notice the bugs, the unforgiving cloud based play that sees you lose everything if their servers are glitchy, or you lose connection, or your app crashes... Rewards that are offered, but you don’t get them because of a bug. Support that will ignore you or tell you it’s your problem,... Ridiculously long and difficult levels that can’t be done without buying extra birds...
Stay away...",1,False,peterwiz,Good game play BUT don’t play it,
528,2019-06-06 21:35:09,"Ok Angry Bird lovers and haters, This is a sequel! LIKE.... THE OFFICIAL SEQUEL! It’s not another Angry birds game with a stupid word after the title. Like “AB Space” and “AB Friends” It’s            “ANGRY BIRDS 2” Which is awesome! I love this game! This is exactly what us AB lovers need! And thx to the awesome new update, we have my bro Hal! It has  all the classic birds... Red has the force, Chuck is faster then light, The blues... Are the classic blues, Bombs the bomb, The White bird, (Can’t spell her name..) trashes more innocent eggs, Terrence is the god of bacon and etc. If your a AB fan, you should TOTALLY get this game! Like right now! Right now! 😐What are you doing? I said now!  👍🏾It’s worth it!",5,False,Prime🤖,THE SEQUEL,
529,2019-06-25 23:01:30,I used to love this game but now I see it as the rip-off it is. I understand the developers need to make money and don’t mind paying for some things but it’s just gotten ridiculous. The hatchling is one example. You level up and the number of apples required to feed it doubles!!! And there is no way you can earn enough apples daily to feed it as you continue to level up. The only other way to get apples is to spend cash. I have done that but can’t continue to do so and won’t. You should be able to use gems or pearls to purchase apples. Or even watch a video. Rovio.......you have gotten your last dollar from me. If you ever correct this I may be back but otherwise I’m gone for good. So sad that greed ruined a great game.,1,False,Ky3829,Total scam!!!,
530,2021-08-01 21:33:58,"Angry Birds 2 may be a mobile game, but  one big difference is that the ads aren’t constant.  Normally if you even get a ad, it gives you the option to fast forward through it 2 seconds in, and you don’t get another ad for a while. And every time you run out of birds, it almost always gives you a option to watch a short as for one more bird for one more chance. This is the end of my review, and I really love this game.",5,False,Catguy091709,Barely any ads,
531,2018-10-01 01:56:46,"As much as I love this game and often played it with my nine year old son, I’m saddened to say that I had to delete it from all our devices because of the horrible ad content that not only objectifies women but makes a game out of infidelity. With a brand that has marketed so much content toward children and an app rated for ages four and up, it is disgusting to me that there are ads running like this. They are repeatedly showing women in lingerie on some kind of battle app and depicting scenes for the app “Choices” where a woman catches her significant other cheating with another woman by finding her bra laying around and is asked to make a choice about what she should do. What is this teaching our children? Shame on you Rovio. We will miss you :(",1,False,Busybannermom,Unfortunately NOT kid friendly....,
532,2017-11-24 05:44:08,"This game should be illegal! It is taylored towarad kids and trys to push them into micro payments every minute. You will always get your 3 stars right away unless the game pushes you into buying upgrades. Yes most games are like this nowadays but this one brings this to a new level. Best one here is once you are in a reward tower in which you have tonuse gems to keep playing untill you reach a certain level and if you stop you will lose all. So it pushes you into keep buying gems in order not to lose all your stuff. 
And somewhat smar adult will say screw this but if you install this on your kids device they will either get really frustrated or drain your wallet.
Bad business practice on these developers, they should feel ashamed!",1,False,Hbbfhbfr,Unbelievable (in a bad sense),
533,2022-12-25 18:58:35,"It’s been a while since I played and I was expecting something  like the original.  Instead, it’s more like candy crush.  Limited lives to play with and a timer to earn them back.  Or you can pay.  I guess they gotta make their money, but I loathe this style of game.  I enjoyed the old version where you could continue to try again until you got it right, but getting the higher star ratings was tougher.  The star ratings are pointless in this version.  It used to be a nice game to relax and unwind to.  Now it’s frustrating and annoying.  Maybe more people like this style game?  I sure don’t.  Planning to delete.",2,False,RCBucket,New Model = bad,
534,2022-08-19 13:17:19,"The first Angry Birds was a lot of fun to play.  You opened the app and just played it.  This version has totally gotten away from what made the brand so fun.  Every time I opened it, I was bewildered by screens and choices that just got in the way.  I found myself clicking anything and everything just to play the game.  It wasn’t clear what to click why and wherefore!  It seems like the developer either got a lot of money or a lot of new programmers, both of which contributed to a mindset of “what ELSE can we throw in here to make ourselves look cool”?  This version lacks playability and totally ignores the gamers’ experiences.  It is simply not fun anymore, and I’ve deleted it from my phone.  Shame on you.",1,False,Rwraysmith,Too Busy To Be Fun,
535,2022-03-20 12:57:13,"I don’t want to sift through garbage just to play this game. Gems, items, no actual progression with the unlocks- you just get whoever you want. The levels feel soulless, just piles of materials with no real gimmicks or puzzles involved. It’s a massive downgrade from the original game, which for some reason is no longer offered. I would PAY MONEY for it. I know that’s crazy in this awful free mobile game world where every game is completely ruined with in game purchases (supercell I’m looking at you) but how hard is it to just make a game where I catapult birds at structures. It’s genuinely embarrassing that Rovio hasn’t made a single game better than the original, it’s been over a decade.",1,False,Karens Dog,I just want the original angry birds gameplay,
536,2021-10-17 06:04:05,"Now, there isn’t much I want to say about this game. It is about all of your original games. Why delete them? Where did epic, go, space, Star Wars, THE ORIGINAL, go? I simply don’t understand why you would remove the origin, he core of your popularity Rovio? I understand I’m not the only one who feels this way with what you have been doing to your own company. All I ask and many others ask is to Bring. The. Original, Good. Games. Back. Ever since the angry bird movie came out, your company’s production of game quality has plummeted down enough that you’re destroying Rovio and the angry bird series. Bring back the good games. I’m begging you Rovio, I still have epic, I still love it, please! Update it. Please.",1,False,lucas carrasco10,Bring the original games back.,
537,2020-12-12 18:46:08,"This last update has made what used to be a FUN game, ridiculously BORING.  In trying to level the playing field, they took away the fun of actually competing.  Using spells, GONE.  The fun of marathon arena, GONE.  Now if we lose one arena match, we start over from start with ZERO rewards until we get back to our level.  CVC is now just that same game over and over again, without the ability to get spells and make it more fun for everyone. CHEATERS galore!!  Rovio is doing NOTHING to know cheaters!!  Theses people blatantly post on social media about doing it and Rovio does NOTHING.  So, instead of taking care of the real issue, Rovio just made the game LESS FUN for everyone.  This used to be my spurge, but I will no longer be spending a DIME on this “new” version of AB2.",1,False,Hethran123,Terrible update,
538,2020-12-12 18:32:48,"The Rovio software development/deployment team for this game must be highly unskilled for current era, and the executive management responsible for this game are either day-dreaming or have no idea about ‘customer satisfaction’, especially with the recent hidden changes they made on unsuspecting paying customers.
The parts of this game’s user interface (clan search, or navigation in Map) and behavior is so archaic that it would shame game developers from 1990s.
While they made an interesting change to their game area called Arena in the recent update, they quietly slid in other changes that likely took fun out of the rest of the game areas. A few examples:
- the castrated destruction meter
- impossible hat adventure 
- no spell in mebc, CVC, dc/kpp, map
- unbeatable bots in new arena
- extremely difficult dc/kpp
- significantly reduced coins that can be earned in mebc
- mismatches in CVC and arena
Hope they will start listening to and work with their paying customers, otherwise a doomsday scenario is lurking for Rovio with their most likely highest revenue generating game product being shunned by paying customers.",1,False,Chilkoot Sam,Good Game but extremely poorly managed,
539,2020-07-12 05:45:11,"This game is a mockery of what was once The Mobile Game. Riddled with in app purchases and a literal gambling mini game, this is not the fun pig popping fun you remember as a kid, with Rovio no longer updating the original, space, Star Wars, rio, and more games I can’t think of, you’d think they would at least try to grab the attention of the original fans, but sadly, this game is just another carbon copy free***** mobile game with a coat of paint that will melt your devices battery, and a monetization system that will melt your soul. If I could give it 0 stars I would. I wish they would bring back the original games, not with a new paint job, not with overpriced hats or cards or anything new, just the plain and simple game I and many others remember growing up on.",1,False,I Like this app:),A husk of the name Angry Birds,
540,2019-08-25 23:31:19,I Love this game and ever since I watched the ad I have loved it but there is only one problem this game has hearts. So every time you quit or you missed a pig you have the chance to get 3 cards or sometimes a video gives you one card and if you don’t do ether then you lose a heart and you only have five hearts and if you lose all your hearts you have to wait until you’re hearts get refilled and it can be really annoying but I’ll still give this five stars ⭐️😍😍😍😍😍😍😍😍😍👍👍👍👍👍👍👍👍👍👍👍👍👍👍😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😃😃😃😃😃😃😃😃😃😃🙂😁😁😁😁,5,False,fireodd5,PLEASE DOWNLOAD 😍😄,
541,2020-04-07 01:21:55,I would've rated this game 5 stars but after this happened I couldn't. I was playing angry birds on level 1 and when I got the key you get between level 1 and 2 I chose Terrence. Then when told me to practice playing with Terrence it told me to use his power and then when I did Terrence spit into three other Terrences and then they all hit the building that the pigs were inside and just fell off the world!! I can't believe something as crazy as that would be true! Wow!,5,False,jakeymanio,THE WEIRDEST THING ON THE WORLD JUST HAPPENED!,
542,2019-05-04 16:16:39,"So I’ve been playing this game for a while. I played the first one as well. When trying to complete 70 gem objective, it says,”Claim your Gem Letter!” I couldn’t figure out how to complete it until recently. I checked the shop and found the Gem Letter. To get this, you need to buy something with your actual money. I do not believe this is a fright thing to do by implementing a paywall to complete an objective only to get 70 gems and 1000 feathers when all are completed. Also we need more ways to get apple. Only getting a limited amount per day isn’t enough as well as only 3 from daily events!",3,False,Jdebvwujsnsusjs,Need to spend actual money to complete a task,
543,2019-04-07 19:51:09,"I love this game, but it's kind of confusing when you first open it up. There's a menu with about a dozen things not all labeled. There's so much emphasis on getting feathers, hats, apples, gems, etc... when all I want to do is play the darn game. And each time you do get something it tells you twice ""You got 40 feathers!""   I don't care!! Give me the feathers without telling me and let me play the game. They did too much with the between levels stuff. There's also a couple of levels where decorative sticks or leaves in the foreground block the view of the birds. There. I said my thing. But I'll still play it.",3,False, joe the obServer,"Fun game, but kind of confusing too",
544,2019-03-22 11:32:13,"I’ve read many reviews now about how this game turns into a pay to win game as you progress and it’s true. I have bought a few gem letters which helped but here’s a few things that have made this game lose stars:
- apples are too hard to get, I can’t afford to level my hatchling past level 3 because feeding him more than 25 apples a day is not sustainable for more than a day or two
- I downloaded this game because I lose service for most of the day. You can still play offline but it won’t give me any of the apples I win. So those are all lost. 
- the BIGGEST flaw is that recently the tower of fortune does not give me the option to watch an ad instead of paying gems to advance. This one is frustrating because since it’s done this I can’t get past level 15.... and the tower of fortune is the only way to get the special event hats so I pretty much can’t participate in those. 

Game blatantly becomes more and more pay to win. Very frustrating.",3,False,aaron0466,Good game with some major flaws,
545,2018-05-24 21:04:06,"Today is May 24th 2018. I was having a pretty good time playing this. Good enough I have spent a decent amount of money on gems etc. This last update, however, set up a permanent money making micro transaction machine in the game. You have a little bird that gives you multipliers for feeding it. Guess what? Forget to feed it, it leaves multiplier gone. You don’t feed it enough, it leaves multiplier gone. I understand needing to make money hence my occasional gem purchases but when you set up a system in the game that seems more like it will be a weekly or monthly fee... I’m out. Uninstalled as soon as I figured out what it was. Hope you change your mind on this one Rovio.",2,False,TR TECH 98,Micro transactions killed this one,
546,2022-09-12 20:56:52,1 difficulty spike my god the levels get hard after level 15 2 life rovio this is angry birds not candy crush it’s make sense for daily challenge but why in adventure lastly not being able to use spells in harder boss level it makes sense in levels 5 10 and 15 since there easy levels but why in harder levels side note where’s helmet pig is in the hospital why are apples only in treasure chest and on the world map but why in tower of fortune idk why this is really good mobile game but it’s just hard I give it 4 star,4,False,Charcharmander89,Issue with angry birds,
547,2022-08-26 03:53:55,"I’m wandering if it’s all about spending as much money buying gems instead of skills? I have been playing Angry Birds daily on the past 3 years. In Arena, there wasn’t any possibility to exceed 5000 point because others can afford to buy more gems . I spent few hundreds on this game buying gems but I can’t afford as much as other opponents. At least, in the past there was a possibility to change the opponents. The ,,Clan” section is not fair at all, I m member in a very talented clan and suddenly we started to loose  all the games due to the fact that other clans have much more members and much more points. There are not any equity.",1,False,Leeylla,Is it all about spending as much money in buying gems rather than skills?,
548,2022-06-04 03:24:41,"Games can encourage, teach or incentivize all kinds of unwanted behaviors and the PEGI committee only looks at a narrow and superficial set of game content when giving age ratings to games. While the PEGI rating may be useful for adults when filtering out sexual or violent content, it fails to acknowledge certain forms of gambling such as loot boxes, and completely ignores game mechanics scaffolding the birth of certain unwanted traits such as deficient self-regulation. 

These gambling mechanics have no doubt made this franchise much more profitable but it’s come at the cost of taking a simple enjoyable gameplay loop and poisoning every part of it with gambling temptations. I can’t condone the direction the industry has been going and is continuing to go.",1,False,U/TheArkaTek,Predatory Business Model -Gambling in Gaming,
549,2022-03-20 18:32:21,As the Title says it is fun but it could use a few suggestions and here’s one: don’t let it take half an hour for 1 live because that will mean it will take 2 hours and 30 min for lives to fully recharge. A suggestion is that u spend 5-10 min each life (preferably 5 min) for a life making it about 25-50 min. Also provide more ways to get gems or make a coin currency and u can convert it to gems 💎. That’s all but take the time to modify the game to make it better for me and everyone using these suggestions.,4,False,mattblast,It is fun but...,
550,2021-05-14 03:47:30,"First this came used to be my favorite. but with every update causes increase. This game has “NO” advertisements used to encourage me to play but again because it “crashes” its not worth playing.  There are a few complaints by others which I disagree with such as the graphics I think the graphics are fantastic considering the concept of the game it’s on point. Another complaint is as you progress or level up through the game it becomes more challenging, if it didn’t this game would be quite boring. 
 Make this game fun again and fix those bugs it’s ridiculous and there’s no excuse.",2,False,Mavey888*,Fun but it Crashes more than any app,
